appName,link,tags
Tavern Master,https://store.steampowered.com/app/1525700/Tavern_Master,"Management,Simulation,Building,Medieval,Strategy,Resource Management,Indie,City Builder,Top-Down,Relaxing,Time Management,Singleplayer,Atmospheric,Crafting,Stylized,Historical,3D,Adventure,Dungeons & Dragons,Casual"
The Textorcist: The Story of Ray Bibbia,https://store.steampowered.com/app/940680/The_Textorcist_The_Story_of_Ray_Bibbia,"Indie,Action,Bullet Hell,Typing,Pixel Graphics,Difficult,Singleplayer,Great Soundtrack,Retro,Demons,2D,Funny,Gore,Dark Humor,Story Rich,GameMaker,Atmospheric,Beautiful"
Touhou Fuujinroku ~ Mountain of Faith.,https://store.steampowered.com/app/1100140/Touhou_Fuujinroku__Mountain_of_Faith,"Indie,Action,Bullet Hell,Shoot 'Em Up,Faith,Female Protagonist,Great Soundtrack,Singleplayer,2D,Difficult,Anime,Cute"
The Greatest Penguin Heist of All Time,https://store.steampowered.com/app/1451480/The_Greatest_Penguin_Heist_of_All_Time,"Early Access,Heist,Cartoony,Sandbox,Comedy,Action-Adventure,Choices Matter,Funny,Multiplayer,Co-op,Physics,Action,Intentionally Awkward Controls,PvP,Third-Person Shooter,Stealth,Online Co-Op,Character Customization,Combat,Casual"
My Singing Monsters Playground,https://store.steampowered.com/app/1722760/My_Singing_Monsters_Playground,"Party,Local Multiplayer,Family Friendly,Arcade,Casual,3D Platformer,Minigames,Multiplayer,Cartoony,Platformer,3D,Colorful,Cute,Fantasy,PvP,Controller,Singleplayer,Competitive,Music,Psychological Horror"
Tetris® Effect: Connected,https://store.steampowered.com/app/1003590/Tetris_Effect_Connected,"Puzzle,Casual,Colorful,Abstract,Psychedelic,VR,Stylized,Controller,PvP,Score Attack,Co-op,Tutorial,Local Co-Op,Local Multiplayer,Multiplayer,Great Soundtrack,Singleplayer,Online Co-Op,Indie,Beautiful"
Automobilista 2,https://store.steampowered.com/app/1066890/Automobilista_2,"Racing,Simulation,Sports,VR,Indie,Action,Automobile Sim,Driving,Realistic"
Cricket 19,https://store.steampowered.com/app/1028630/Cricket_19,"Sports,Cricket,Controller,Multiplayer,Simulation"
Dagon: by H. P. Lovecraft,https://store.steampowered.com/app/1481400/Dagon_by_H_P_Lovecraft,"Horror,Lovecraftian,Atmospheric,Visual Novel,Story Rich,Psychological Horror,First-Person,Dark,Narration,Choose Your Own Adventure,Adventure,VR,Interactive Fiction,Point & Click,Mystery,Indie,Text-Based,Walking Simulator,Emotional,Realistic"
Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,https://store.steampowered.com/app/472870/Higurashi_When_They_Cry_Hou__Ch3_Tatarigoroshi,"Visual Novel,Anime,Mystery,Story Rich,Adventure,Psychological,Atmospheric,Dark,Great Soundtrack,Singleplayer,Cute,Cult Classic,Classic,Indie,2D"
The Mooseman,https://store.steampowered.com/app/574310/The_Mooseman,"Adventure,Indie,Mythology,Atmospheric,Great Soundtrack,2D,Story Rich,Singleplayer,Puzzle,Short,Casual"
Deflector,https://store.steampowered.com/app/1736550/Deflector,"Roguelite,Hack and Slash,RPG,Difficult,Bullet Hell,Singleplayer,Action Roguelike,Top-Down,Nonlinear,Stylized,Roguelike,Replay Value,Action,Colorful,Combat,Action-Adventure,3D,Demons,Robots,Atmospheric"
Panzar,https://store.steampowered.com/app/240320/Panzar,"Free to Play,Action,Multiplayer,Massively Multiplayer,RPG,PvP,Fantasy,Third Person,MOBA,Co-op,MMORPG,Gore,PvE,Open World,Survival,Crafting,Adventure,Nudity,Action RPG,Singleplayer"
Wonder Boy: The Dragon's Trap,https://store.steampowered.com/app/543260/Wonder_Boy_The_Dragons_Trap,"Platformer,Adventure,Action,Indie,Remake,Cult Classic,2D,Metroidvania,Hand-drawn,Retro,Great Soundtrack,Singleplayer,Side Scroller,Fantasy,Cute,Action-Adventure,Difficult,Colorful,Exploration,Family Friendly"
,https://store.steampowered.com/agecheck/app/1150640,Sexual Content
Stolen Realm,https://store.steampowered.com/app/1330000/Stolen_Realm,"Early Access,Turn-Based Tactics,Party-Based RPG,Tactical RPG,CRPG,Turn-Based Strategy,RPG,Character Customization,Strategy,Online Co-Op,Turn-Based Combat,Multiplayer,Top-Down,Loot,Tactical,Adventure,Local Co-Op,Board Game,Class-Based,Tabletop"
Potion Permit,https://store.steampowered.com/app/1337760/Potion_Permit,"Singleplayer,Colorful,JRPG,Pixel Graphics,Life Sim,Cozy,Dating Sim,Crafting,Adventure,Wholesome,Relaxing,Casual,Simulation,Fishing,Character Customization,RPG,Action RPG,Cute,Action-Adventure,2D"
Cogmind,https://store.steampowered.com/app/722730/Cogmind,"Early Access,Traditional Roguelike,Atmospheric,Roguelike,Turn-Based,Dungeon Crawler,Story Rich,Strategy,Robots,Difficult,Sci-fi,Perma Death,Procedural Generation,Replay Value,Lore-Rich,RPG,Stealth,Hacking,Immersive,Singleplayer"
Animal Shelter,https://store.steampowered.com/app/1239320/Animal_Shelter,"Dog,Life Sim,Cats,Education,Casual,Singleplayer,Adventure,Family Friendly,Simulation,Realistic,Indie,Cute,Immersive Sim,Management,Atmospheric,First-Person,Relaxing,Building,Modern,Experience"
Arkham Horror: Mother's Embrace,https://store.steampowered.com/app/840210/Arkham_Horror_Mothers_Embrace,"Adventure,Lovecraftian,RPG,Violent,Board Game,Exploration,Horror,Turn-Based Combat"
Nexomon: Extinction,https://store.steampowered.com/app/1196630/Nexomon_Extinction,"Creature Collector,Turn-Based Combat,RPG,Casual,Top-Down,Funny,Singleplayer,Colorful,Adventure,Family Friendly,Simulation,Indie,Action,Exploration,Anime,Arcade,Cute,Story Rich,Comedy,JRPG"
Mortal Online,https://store.steampowered.com/app/287920/Mortal_Online,"Free to Play,Open World,Massively Multiplayer,Sandbox,RPG,Survival,First-Person,Action,PvP,MMORPG,Medieval,Multiplayer,Nudity,Indie,Crafting,Adventure,FPS,Co-op,Gore,Zombies"
Autobahn Police Simulator 2,https://store.steampowered.com/app/483770/Autobahn_Police_Simulator_2,"Simulation,Automobile Sim,Casual,Action,Realistic,Driving,Multiplayer,Open World,Adventure,Singleplayer,Racing,Exploration,First-Person,Strategy,Colorful,Villain Protagonist,Physics,Replay Value,Crime,Controller"
Call of the Sea,https://store.steampowered.com/app/1042490/Call_of_the_Sea,"Adventure,Puzzle,Story Rich,First-Person,Female Protagonist,Lovecraftian,Indie,Atmospheric,Mystery,Casual,Exploration,Colorful,Singleplayer,Investigation,Narration,Walking Simulator,Historical,Surreal,Emotional,3D"
Land of the Vikings,https://store.steampowered.com/app/1981570/Land_of_the_Vikings,"Colony Sim,City Builder,Strategy,Vikings,Survival,Sandbox,Building,Management,Economy,Base Building,Historical,Simulation,3D,Resource Management,Realistic,Tactical,Mythology,Singleplayer,Early Access,Multiplayer"
Boomerang X,https://store.steampowered.com/app/1170060/Boomerang_X,"Arena Shooter,Fast-Paced,First-Person,Stylized,Bullet Time,Parkour,Colorful,Difficult,FPS,Ninja,Singleplayer,3D,Shooter,Combat,Action,Indie,Great Soundtrack,Atmospheric"
Cassette Beasts,https://store.steampowered.com/app/1321440/Cassette_Beasts,"Simulation,3D,Turn-Based Tactics,Exploration,Turn-Based,Anime,Pixel Graphics,Cute,Story Rich,Strategy,Character Customization,Fantasy,Creature Collector,RPG,Adventure,Colorful,Collectathon,Open World,Turn-Based Combat,JRPG"
Birthdays the Beginning,https://store.steampowered.com/app/525700/Birthdays_the_Beginning,"Simulation,God Game,Sandbox,Dinosaurs,Singleplayer,Cute,Family Friendly"
Secrets of Grindea,https://store.steampowered.com/app/269770/Secrets_of_Grindea,"Early Access,Action RPG,Online Co-Op,Pixel Graphics,Character Customization,Funny,Roguelite,Hack and Slash,RPG,Roguelike,2D,JRPG,Story Rich,Top-Down,Cute,Fantasy,Action,Anime,Colorful,Combat"
Lovers in a Dangerous Spacetime,https://store.steampowered.com/app/252110/Lovers_in_a_Dangerous_Spacetime,"Local Co-Op,4 Player Local,Local Multiplayer,Co-op,Multiplayer,Co-op Campaign,Action,Space,Indie,Cute,2D,Colorful,Shoot 'Em Up,Stylized,Sci-fi,Casual,Shooter,Action-Adventure,Cartoony,Combat"
BlazBlue Centralfiction,https://store.steampowered.com/app/586140/BlazBlue_Centralfiction,"Fighting,Anime,2D Fighter,Action,Great Soundtrack,Story Rich,Multiplayer,Visual Novel,Local Multiplayer,Sexual Content,Arcade,Singleplayer,Nudity,Difficult,Cute,Controller,Fantasy,eSports,Competitive,Tutorial"
Himno - The Silent Melody,https://store.steampowered.com/app/1079230/Himno__The_Silent_Melody,"Action,2D Platformer,Action Roguelike,Indie,Exploration,Dungeon Crawler,Action RPG,Roguelite,Sandbox,Roguelike,RPG,2D,Procedural Generation,Pixel Graphics,Fantasy,Loot,Survival,Crafting,Adventure,Early Access"
Jazzpunk: Director's Cut,https://store.steampowered.com/app/250260/Jazzpunk_Directors_Cut,"Comedy,Indie,Adventure,Surreal,Funny,Exploration,Short,First-Person,Cyberpunk,Singleplayer,Walking Simulator,Cold War,Casual,Memes,Simulation,Stylized,Parody,Great Soundtrack,Action,Story Rich"
Reactor Tech²,https://store.steampowered.com/app/1444020/Reactor_Tech,"Economy,Real Time Tactics,City Builder,Management,PvE,Farming Sim,Strategy,Science,Family Friendly,Building,Moddable,Tactical,3D,Sandbox,Resource Management,Top-Down,Base Building,2.5D,Simulation,Inventory Management"
Screeps: World,https://store.steampowered.com/app/464350/Screeps_World,"Programming,Strategy,Massively Multiplayer,Open World,Sandbox,Logic,Base Building,RTS,Minimalist,Difficult,Economy,Indie,Hacking,Colony Sim,Idler,Simulation,Artificial Intelligence,Asynchronous Multiplayer,Building,Management"
Risk of Rain,https://store.steampowered.com/app/248820/Risk_of_Rain,"Action Roguelike,Roguelike,Indie,Platformer,Action,Pixel Graphics,Great Soundtrack,Online Co-Op,Difficult,Perma Death,Co-op,2D,Local Co-Op,Roguelite,Multiplayer,RPG,Singleplayer,Addictive,Replay Value,Survival"
Feed and Grow: Fish,https://store.steampowered.com/app/429050/Feed_and_Grow_Fish,"Simulation,Underwater,Survival,Multiplayer,Early Access,Action,Open World,Indie,Singleplayer,Adventure,Colorful,Fishing,Funny,Co-op,Sandbox,Cute,Strategy,Realistic,Atmospheric,Great Soundtrack"
Katamari Damacy REROLL,https://store.steampowered.com/app/848350/Katamari_Damacy_REROLL,"Great Soundtrack,Casual,Surreal,Colorful,Action,Classic,Cute,Funny,Singleplayer,Family Friendly,Comedy,Puzzle,Relaxing,Remake,Cult Classic,Arcade,Controller,Local Multiplayer,Third Person"
Guilty Parade,https://store.steampowered.com/app/1167170/Guilty_Parade,"Visual Novel,Point & Click,Detective,War,Mystery,Story Rich,Anime,Choices Matter,Multiple Endings,Singleplayer,Adventure,Atmospheric,Violent,Action,Stylized,Hand-drawn,Comedy,Indie"
"Good Pizza, Great Pizza - Cooking Simulator Game",https://store.steampowered.com/app/770810/Good_Pizza_Great_Pizza__Cooking_Simulator_Game,"Cooking,Simulation,Management,Cozy,Indie,Casual,Singleplayer,Funny,Multiple Endings,Story Rich,Memes,Cartoony,Early Access,Colorful,2D,Family Friendly,Cute,Time Management,Job Simulator,Choices Matter"
Poly Bridge 3,https://store.steampowered.com/app/1850160/Poly_Bridge_3,"Simulation,Puzzle,3D,Cartoon,Colorful,Building,Stylized,Physics,Level Editor,Crafting,Funny,Singleplayer,Moddable"
Blood and Bacon,https://store.steampowered.com/app/434570/Blood_and_Bacon,"Gore,Funny,Multiplayer,Shooter,Action,FPS,Horror,Co-op,Online Co-Op,Blood,Memes,First-Person,Indie,Adventure,Singleplayer,Psychological Horror,Survival Horror,Illuminati,Survival,Nudity"
Climb VR New York Parkour,https://store.steampowered.com/app/2354970/Climb_VR_New_York_Parkour,"Action,Casual,Adventure,Simulation,Sports,Racing,Action-Adventure,3D Platformer,Runner,Realistic,Indie,6DOF,Physics,Time Manipulation,VR,Singleplayer"
Looking Up I See Only A Ceiling,https://store.steampowered.com/app/1742930/Looking_Up_I_See_Only_A_Ceiling,"Adventure,Psychological,Short,Point & Click,Multiple Endings,Atmospheric,Mystery,Anime,Female Protagonist,Story Rich,Psychological Horror,Horror,Visual Novel,Interactive Fiction,Hand-drawn,2D,Stylized,First-Person,Exploration,Pixel Graphics"
Mars First Logistics,https://store.steampowered.com/app/1532200/Mars_First_Logistics,"Early Access,Co-op,Mars,Building,Physics,Driving,Open World,Simulation,Sandbox,Robots,LEGO,Exploration,Singleplayer,Funny,Comedy,Logic,Multiplayer,Space,Science,Space Sim"
,https://store.steampowered.com/agecheck/app/750130,Realistic
Shadowrun: Hong Kong - Extended Edition,https://store.steampowered.com/app/346940/Shadowrun_Hong_Kong__Extended_Edition,"RPG,Cyberpunk,Turn-Based,Story Rich,Isometric,Strategy,Indie,Adventure,Turn-Based Tactics,Singleplayer,CRPG,Turn-Based Combat,Atmospheric,Sci-fi,Kickstarter,Tactical,Great Soundtrack,Fantasy,Female Protagonist,Action"
Placid Plastic Duck Simulator,https://store.steampowered.com/app/1999360/Placid_Plastic_Duck_Simulator,"Cute,Collectathon,Relaxing,Physics,Psychological Horror,Immersive Sim,3D,Casual,Life Sim,Funny,Third Person,Female Protagonist,Simulation,Colorful,Surreal,Realistic,Family Friendly,Atmospheric,Memes,1990's"
7 Billion Humans,https://store.steampowered.com/app/792100/7_Billion_Humans,"Programming,Puzzle,Indie,Simulation,Singleplayer,Education,Logic,Touch-Friendly,Great Soundtrack,Funny,Automation,Satire,Casual"
The Solus Project,https://store.steampowered.com/app/313630/The_Solus_Project,"Survival,Adventure,Exploration,Sci-fi,VR,Survival Horror,Singleplayer,First-Person,Atmospheric,Space,Horror,Story Rich,Simulation,Indie,Walking Simulator,Open World,Mystery,Crafting,Psychological Horror,Sandbox"
AER Memories of Old,https://store.steampowered.com/app/331870/AER_Memories_of_Old,"Adventure,Exploration,Indie,Relaxing,Open World,Atmospheric,Female Protagonist,Flight,Singleplayer,Great Soundtrack,Third Person,Experience,Puzzle,Nature,Colorful,Story Rich,Casual,3D Platformer,Narration,Walking Simulator"
Barn Finders,https://store.steampowered.com/app/991170/Barn_Finders,"Simulation,Casual,Indie,Trading,Singleplayer,Exploration,Economy,Management,Sandbox,First-Person,Realistic,Atmospheric,Physics,Inventory Management,Funny,Adventure,Relaxing,Education,Family Friendly,Classic"
Oriental Empires,https://store.steampowered.com/app/357310/Oriental_Empires,"Strategy,Simulation,Indie,Historical,Turn-Based,4X,Military,Sandbox,PvP,Grand Strategy,War,Adventure,Turn-Based Strategy,Early Access,Tactical,Survival,Great Soundtrack,Multiplayer,RTS,Online Co-Op"
The Universim,https://store.steampowered.com/app/352720/The_Universim,"Early Access,God Game,City Builder,Colony Sim,Sandbox,Building,Casual,Survival,Management,Space,Strategy,Simulation,Procedural Generation,Colorful,Sci-fi,Resource Management,Aliens,Singleplayer,Open World,Real-Time with Pause"
THE LONGING,https://store.steampowered.com/app/893850/THE_LONGING,"Walking Simulator,Point & Click,Choose Your Own Adventure,Idler,2D,Underground,Multiple Endings,Exploration,Choices Matter,Atmospheric,Hand-drawn,RPG,Story Rich,Puzzle,Mystery,Singleplayer,Dark,Adventure,Indie,Experimental"
Deep Despair 2,https://store.steampowered.com/app/1686130/Deep_Despair_2,"Sandbox,Crafting,Adventure,Survival,Simulation,Building,Open World,RPG,Procedural Generation,Farming Sim,Dungeon Crawler,Atmospheric,Action-Adventure,Action RPG,Life Sim,Mystery Dungeon,Immersive Sim,Exploration,2D,CRPG"
EternaMine,https://store.steampowered.com/app/2175570/EternaMine,"Casual,Simulation,Clicker,Mining,Arcade,Exploration,2D,Pixel Graphics,Top-Down,Economy,Procedural Generation,Action,Adventure,Indie,Nature,Combat,PvE,Singleplayer"
The Library of Babel,https://store.steampowered.com/app/1822030/The_Library_of_Babel,"Puzzle Platformer,Platformer,2D,Noir,Detective,Post-apocalyptic,Surreal,Transhumanism,Choices Matter,Controller,Dynamic Narration,Hand-drawn,Sci-fi,Stealth,Atmospheric,Robots,Adventure,Dark,Singleplayer,Puzzle"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,https://store.steampowered.com/app/543870/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_2,"Action,Adventure,Anime,Strategy,Fighting,Multiplayer,Ninja,Story Rich,Open World,3D Fighter,Singleplayer"
SpellMaster: The Saga,https://store.steampowered.com/app/1247100/SpellMaster_The_Saga,"Exploration,Medieval,Difficult,Action RPG,RPG,Third Person,Open World,Story Rich,Nonlinear,Action,Fantasy,Gothic,Magic,Dark Fantasy,Atmospheric,Adventure,Singleplayer,Replay Value,Classic,Hack and Slash"
Gold Hunter,https://store.steampowered.com/app/1082450/Gold_Hunter,"Simulation,Early Access,Indie,Multiplayer,Singleplayer,Mining,Open World,Adventure,Co-op,Online Co-Op,PvP"
NEKOPARA Vol. 2,https://store.steampowered.com/app/420110/NEKOPARA_Vol_2,"Anime,Sexual Content,Cute,Nudity,Visual Novel,Dating Sim,Romance,Story Rich,Singleplayer,Hentai,Great Soundtrack,Indie,2D,Linear,Cats,Atmospheric,Comedy,NSFW,Female Protagonist,Adventure"
Dictators:No Peace Countryballs,https://store.steampowered.com/app/1139890/DictatorsNo_Peace_Countryballs,"Strategy,Casual,Simulation,War,Indie,2D,Memes,Multiplayer"
Hunger Dungeon,https://store.steampowered.com/app/513560/Hunger_Dungeon,"Free to Play,Pixel Graphics,Sexual Content,Battle Royale,PvP,Fantasy,Multiplayer,Singleplayer,Cute,Strategy,Action,Action Roguelike,Hack and Slash,Roguelike,Cartoon,Survival,Comedy,Co-op,2D,Competitive"
Dark Deception: Monsters & Mortals,https://store.steampowered.com/app/1266690/Dark_Deception_Monsters__Mortals,"Indie,Horror,Multiplayer,Action,PvP,Survival Horror,Casual,Co-op,First-Person,Funny"
Portal Knights,https://store.steampowered.com/app/374040/Portal_Knights,"Adventure,Sandbox,Multiplayer,RPG,Building,Crafting,Survival,Co-op,Action,Exploration,Singleplayer,Fantasy,Voxel,Casual,Cute,Early Access,Dungeon Crawler,Third Person,Local Co-Op,Great Soundtrack"
Sword With Sauce,https://store.steampowered.com/app/581630/Sword_With_Sauce,"Action,Violent,Stealth,Ninja,Parkour,First-Person,FPS,Singleplayer,Blood,Gore,Shooter,Casual,Indie,Hack and Slash,Early Access,Difficult,Multiplayer,Strategy,Sandbox,Funny"
Chasm: The Rift,https://store.steampowered.com/app/2061230/Chasm_The_Rift,"FPS,Retro,Shooter,Old School,Action,Gore,Singleplayer,Violent,First-Person,1990's,Hero Shooter,Dark,Combat,Sci-fi,Atmospheric,Horror,Surreal,Dark Fantasy,Pixel Graphics,Adventure"
Democracy 4,https://store.steampowered.com/app/1410710/Democracy_4,"Strategy,Political Sim,Politics,Simulation,Management,Political,Economy,Diplomacy,Grand Strategy,Indie,Choices Matter,Capitalism,Education,Modern,Philosophical,2D,Illuminati,Minimalist,Turn-Based Strategy,Realistic"
The Fisherman - Fishing Planet,https://store.steampowered.com/app/1072480/The_Fisherman__Fishing_Planet,"Fishing,Sports,Nature,Exploration,Atmospheric,Relaxing,Realistic,Simulation,Family Friendly,Co-op,Massively Multiplayer,Adventure,Collectathon,Casual,Multiplayer,Open World,First-Person,Submarine,Underwater,Farming Sim"
BloodRayne 2: Terminal Cut,https://store.steampowered.com/app/1373550/BloodRayne_2_Terminal_Cut,"Action,Character Action Game,Female Protagonist,Vampire,Third-Person Shooter,Hack and Slash,Gore,Horror,Spectacle fighter,Blood,Sexual Content,Mature,Action-Adventure,Nudity,Platformer,Sequel,Third Person,Singleplayer,Adventure,Violent"
